id,name,website,status,confidence
1120,NVIDIA,,no_match_found,0
1122,Skatteverket,,no_match_found,0
1246,Spotscale AB,,no_match_found,0
1270,Region Uppsala,,no_match_found,0
1271,Softhouse Consulting,,no_match_found,0
